tconst,popularity,production_countries,averageRating,category,primaryName,birthYear,titles,votes,runtime_minutes,start_year,poster_url,video_link,overview,original_title,genres,languages
tt1669794,1.206,"['FR', 'BE']",6.5,actress,Christelle Cornil,1977,Miles from Anywhere - Miles from Anywhere,6738.0,82.0,2011,https://image.tmdb.org/t/p/w154/rRgRyel45PBkx6ntSWddHeMdqIr.jpg,https://www.youtube.com/watch?v=6XBrqGSIKho,"Christina, bientôt 30 ans, vit dans la région de Charleroi en Belgique, avec Marco, son petit ami. A la mort de sa grand-mère, elle hérite d’une maison en Corse. Dans son entourage, personne ne semble savoir pourquoi la vieille dame possédait cette maison. Sa famille presse Christina de vendre son bien. Mais elle s’y refuse. Elle veut comprendre pourquoi sa grand-mère lui a laissé cet étrange legs. Elle voit aussi en cet héritage une occasion unique de remettre en question sa vie monotone. Sur un coup de tête, elle part seule à la découverte de sa maison. Ce voyage va bousculer son existence. Et celle de ses proches.",Au cul du loup,Drama,"en, fr"
tt1670345,46.739,['US'],7.2,actor,Jesse Eisenberg,1983,Now You See Me - Now You See Me,738480.0,115.0,2013,https://image.tmdb.org/t/p/w154/dCiHkBku0v0lw0IrGiTRvktLTLc.jpg,https://www.youtube.com/watch?v=fkhNUDh1PP4,"«Les Quatre Cavaliers», un groupe de brillants magiciens et illusionnistes, vient de donner deux spectacles de magie époustouflants: le premier en braquant une banque sur un autre continent, le deuxième en transférant la fortune d’un banquier véreux sur les comptes en banque du public. Deux agents spéciaux du FBI et d’Interpol sont déterminés à les arrêter avant qu’ils ne mettent à exécution leur promesse de réaliser des braquages encore plus audacieux. Ils font appel à Thaddeus, spécialiste reconnu pour expliquer les tours de magie les plus sophistiqués. Alors que la pression s’intensifie, et que le monde entier attend le spectaculaire tour final des Cavaliers, la course contre la montre commence.",Now You See Me,"Crime, Mystery, Thriller","en, fr"
tt1672845,7.126,['GB'],6.5,actor,Luke Treadaway,1984,You Instead - You Instead,4932.0,80.0,2011,https://image.tmdb.org/t/p/w154/hyzqFFwD9d1LWwuunyG3wJddqTv.jpg,https://www.youtube.com/watch?v=DZGT939wTdI,"Adam, pop star américaine, et Morello, une jeune rockeuse britannique indé, doivent se produire dans le même festival rock : T in the Park en Ecosse. Alors que tout les oppose et qu’ils ne se supportent pas, ils se retrouvent menottés l’un à l’autre. Comment vivre le festival ainsi enchaînés - voir leur conjoint, dormir, se laver… et surtout, comment assurer leur concert alors qu’ils ne peuvent pas se séparer ? Malgré tout, petit à petit, Adam semble commencer à apprécier la situation…",You Instead,"Comedy, Drama, Music, Romance","en, fr"
tt1673459,0.776,[],6.5,actress,Mirianne Brûlé,1984,2 Frogs in the West - 2 Frogs in the West,6743.0,105.0,2010,https://image.tmdb.org/t/p/w154/zDysFA6geTCqqRYQQKxepZfya2s.jpg,https://www.youtube.com/watch?v=bIla1lOMV8g,"Marie Deschamps, une jeune Québécoise de vingt ans, suspend ses études collégiales pour aller apprendre l'anglais à dans l'Ouest Canadien. Son voyage la mènera jusqu'à Whistler, en Colombie-Britannique, où elle rencontrera d'autres jeunes âmes un peu perdues, comme elle. Quelque part dans l'Ouest, ces gens et son aventure donneront un sens à sa vie.",2 frogs dans l'ouest,"Biography, Comedy, Drama","en, fr"
tt1680140,5.455,"['DE', 'NZ', 'GB']",5.3,actress,Alice Eve,1982,The Stolen - The Stolen,1656.0,98.0,2017,https://image.tmdb.org/t/p/w154/y7lFBFOhQAxLDURcvGxtIOBLphk.jpg,https://www.youtube.com/watch?v=RDOPiR5IAaI,"L'histoire d'une femme qui veut retrouver son fils kidnappé, parcourant un monde qu'elle ne connaît pas, à la limite du danger à chaque instant.",The Stolen,"Action, Adventure, Drama, Western","en, fr, mi, zh"
tt1687901,12.87,['GB'],6.5,actress,Rebecca Hall,1982,The Awakening - The Awakening,71148.0,102.0,2011,https://image.tmdb.org/t/p/w154/h3NP6WSOXbURn3ufGHclKhJD8ub.jpg,https://www.youtube.com/watch?v=yVCiktvgHb4,"En 1921, l'Angleterre est submergée par la perte et la douleur de la Première Guerre mondiale. Florence Cathcart, qui met au jour des canulars, se rend dans un pensionnat pour expliquer les observations d'un enfant fantôme. Toutes ses convictions seront bouleversées.",The Awakening,"Drama, Horror, Mystery, Thriller","en, fr"
tt16909478,2.761,['FR'],6.5,actor,Thomas Salvador,1973,The Mountain - La Montagne,6749.0,113.0,2023,https://image.tmdb.org/t/p/w154/c5NhJyjA6fCPehiHDuRedZEfdnr.jpg,https://www.youtube.com/watch?v=zerBaxPbA94,"Présent dans les Alpes pour la présentation d'un projet dans le cadre de son travail, Pierre, un ingénieur parisien, décide de rester sur place et laisse ses collègues retourner à Paris sans lui. Ebloui par ces paysages grandioses, il se procure vite le matériel nécessaire pour effectuer une randonnée...",La Montagne,"Adventure, Drama, Fantasy","en, fr"
tt1692098,4.238,['IE'],6.1,actress,Rachel Hurd-Wood,1990,Hideaways - Hideaways,2950.0,88.0,2011,https://image.tmdb.org/t/p/w154/6t1KZODNZqGmd6PNWQgv8D5E4Sz.jpg,https://www.youtube.com/watch?v=1uRFW3mQulo,"Dans la famille Furlong, l’aîné de chaque génération est doté d'un pouvoir extraordinaire, pour le meilleur ou pour le pire. James, le dernier de cette lignée, orphelin de mère, découvre la nature du sien lors d'un accident qui cause la mort de son père et de sa grand-mère. Hanté par ce mal mystérieux, il se retire au plus profond de la forêt pour ne plus nuire à ses proches.... jusqu'à ce qu'il fasse une rencontre inattendue.",Hideaways,"Fantasy, Thriller","en, fr"
tt1692227,3.452,['FR'],6.5,actress,Lizzie Brocheré,1985,American Translation - American Translation,6758.0,109.0,2011,https://image.tmdb.org/t/p/w154/qaVJytYfT6zkP8nSdjz7D6R6PXC.jpg,https://www.youtube.com/watch?v=NV_njOxnXV4,"Un amour se construit sur une rencontre de hasard entre Chris (Pierre Perrier) et Aurore (Lizzie Brocheré). Ils ont vingt ans et vivent une passion exclusive. C'est une belle histoire d'amour comme on en voit qu'au cinéma... Et puis Aurore découvre que Chris tue. Va-t-elle continuer à vivre passionnément, complice malgré elle, ou dénoncer celui qu'elle aime envers et contre tout ?",American Translation,"Drama, Mystery","en, fr"
tt1693679,6.121,['US'],6.5,actor,Wes Bentley,1978,Hirokin: The Last Samurai - Hirokin: The Last Samurai,6769.0,105.0,2012,https://image.tmdb.org/t/p/w154/wp7rC595KFZStJlESJm00HW1IPL.jpg,https://www.youtube.com/watch?v=dUtc7UEGDsQ,"La planète Aradius est devenue un désert stérile. Ses habitants, les Arides, sont sous le joug du Griffon, un sanguinaire tyran humain. Hirokin, guerrier solitaire au passé sombre, est laissé pour mort au milieu de l’étendue désertique après avoir tenté de sauver sa femme et son fils des mains des sbires du Griffon. Secouru par une tribu Aride, il fait la connaissance de Moss, leader de la rébellion. En suivant les enseignements de ce dernier, Hirokin va choisir d’accomplir sa destinée en combattant pour la liberté des opprimés…",Hirokin,"Action, Adventure, Drama, Science Fiction","en, fr"
tt16953666,12.321,"['BE', 'FR']",7.0,actor,Bastien Bouillon,1985,The Night of the 12th - The Night of the 12th,11147.0,115.0,2022,https://image.tmdb.org/t/p/w154/pdvjOATCD51GxMe5XpQb3h7gJON.jpg,https://www.youtube.com/watch?v=_-kMRG6Mg9A,"À la PJ chaque enquêteur tombe un jour ou l’autre sur un crime qu’il n’arrive pas à résoudre et qui le hante. Pour Yohan c’est le meurtre de Clara. Les interrogatoires se succèdent, les suspects ne manquent pas, et les doutes de Yohan ne cessent de grandir. Une seule chose est certaine, le crime a eu lieu la nuit du 12.",La Nuit du 12,"Crime, Drama, Mystery, Thriller","en, fr"
tt1695990,2.552,"['FR', 'DE']",6.5,actress,Isild Le Besco,1982,Deep in the Woods - Deep in the Woods,6748.0,102.0,2010,https://image.tmdb.org/t/p/w154/aH8sQUoIX1Pt3A9vLw0tCuFdppo.jpg,https://www.youtube.com/watch?v=KimGtDhsiE4,"1865, une jeune fille tombe amoureuse de Timothée, un être qui la répugne et la fascine à la fois.",Au fond des bois,"Drama, Romance","en, fr"
tt1699185,2.81,['FR'],6.5,actor,Tahar Rahim,1981,Free Men - Les hommes libres,6754.0,99.0,2011,https://image.tmdb.org/t/p/w154/xnDxh4rWErC1em6ksXinvU8Cpow.jpg,https://www.youtube.com/watch?v=dq1V4vXgiYo,"1942, Paris est occupée par les Allemands. Younes, un jeune émigré algérien, vit du marché noir. Arrêté par la police française, Younes accepte d’espionner pour leur compte à la Mosquée de Paris. La police soupçonne en effet les responsables de la Mosquée, dont le Recteur, Si Kaddour Ben Ghabrit, de délivrer de faux-papiers à des Juifs et à des résistants. A la mosquée, Younes rencontre le chanteur d’origine algérienne Salim Halali. Touché par sa voix et sa personnalité, Younes se lie d’amitié avec lui. Il découvre rapidement que Salim est juif. Malgré les risques encourus, Younes met alors un terme à sa collaboration avec la police. Face à la barbarie qui l’entoure, Younes, l’ouvrier immigré et sans éducation politique, se métamorphose progressivement en militant de la liberté.",Les hommes libres,"Drama, History, Romance",fr
tt1699518,9.565,"['BE', 'FR', 'DE']",6.6,actor,August Diehl,1976,The Young Karl Marx - Le jeune Karl Marx,7690.0,118.0,2017,https://image.tmdb.org/t/p/w154/uoe66bhVdJ01iBe4xWl0VAl1P65.jpg,https://www.youtube.com/watch?v=qssSV56-wO8,"Europe, 1844-1848. En Allemagne, une opposition intellectuelle en pleine ébullition est fortement réprimée. En France, les ouvriers du Faubourg Saint-Antoine se sont mis en marche. En Angleterre aussi, le peuple est dans la rue, la révolution là-bas est industrielle. À 26 ans, Karl Marx entraine sa femme Jenny sur les routes de l'exil. Il parvient à Paris où il rencontre Friedrich Engels, fils d'un grand industriel, qui a étudié les conditions de travail du prolétariat anglais. Ces deux fils de famille, brillants, insolents et drôles, vont parvenir à fédérer un mouvement révolutionnaire et forger les outils théoriques propres à émanciper, par delà les frontières de l'Europe, les peuples opprimés du monde entier.",Le Jeune Karl Marx,"Biography, Drama, History","de, en, fr"
tt17009856,11.194,['FR'],6.8,actor,Paul Kircher,2001,Winter Boy - Le lycéen,1864.0,122.0,2022,https://image.tmdb.org/t/p/w154/2wWJIjOpd00zAHWTkqmJRfN1vP4.jpg,https://www.youtube.com/watch?v=3iCIxtmpdug,"Lucas a 17 ans quand soudain son adolescence vole en éclats. Il voit sa vie comme une bête sauvage qu’il lui faut dompter. Alors que son frère est monté à Paris et qu’il vit désormais seul avec sa mère, Lucas va devoir lutter pour apprendre à espérer et aimer de nouveau.",Le lycéen,Drama,fr
tt1701995,3.952,['FR'],6.5,actor,François Sagat,1979,Man at Bath - Man at Bath,6763.0,72.0,2010,https://image.tmdb.org/t/p/w154/3PGTqEZfvBWEftraAzjL5B5IEv2.jpg,https://www.youtube.com/watch?v=ebq-fTUvPAE,"Entre Gennevilliers et New-York, Omar et Emmanuel ne s'épargnent rien pour apporter à l'autre la preuve qu'ils ne s'aiment plus.",Homme au bain,Drama,"en, fr"
tt1715356,2.521,['FR'],6.8,actor,Stefano Accorsi,1971,Tous les soleils - Tous les soleils,2008.0,105.0,2011,https://image.tmdb.org/t/p/w154/ncEFK0DEDnqiUJAuaabygdzvIZG.jpg,https://www.youtube.com/watch?v=_qGH07aA1EA,"Alessandro est un professeur italien de musique baroque qui vit à Strasbourg avec Irina, sa fille de 15 ans, en pleine crise, et son frère Crampone, un gentil fou anarchiste qui ne cesse de demander le statut de réfugié politique depuis que Berlusconi est au pouvoir. Parfois, Alessandro a l'impression d'avoir deux adolescents à élever, alors qu'il ne se rend même pas compte qu'il est lui-même démuni face à l'existence. Voulant être un père modèle, il en a oublié de reconstruire sa vie amoureuse, d'autant plus qu'il est entouré d'une bande de copains dont la fantaisie burlesque l'empêche de se sentir seul. Mais au moment où sa fille découvre les premiers émois de l'amour, sans qu'il s'y attende, tout va basculer pour Alessandro ...",Tous les soleils,Comedy,"fr, it"
tt1723047,6.198,['FR'],6.5,actress,Mélanie Laurent,1983,Requiem for a Killer - Requiem for a Killer,6799.0,91.0,2011,https://image.tmdb.org/t/p/w154/ffGqDMRpf7By0H1rqaoWxboY5TY.jpg,https://www.youtube.com/watch?v=sI8eey4J0_o,"Lucrèce est tueuse à gages. Spécialisée dans l'usage des poisons, et passionnée d'Opéra, elle va devoir s'acquitter d'un contrat difficile au cœur des Alpes Suisses. Sous les traits d'une chanteuse lyrique, Lucrèce devra se produire sur la scène du très select Festival d'Ermeux et tenter d'y abattre l'un de ses partenaires : le baryton britannique Alexander Child. Ce dernier, récemment acquéreur d'une distillerie en Écosse, demeure le seul obstacle à un projet de pipeline stratégique aux enjeux économiques considérables. Il vient de gagner un long bras de fer juridique contre la British Oil, qui n'a plus d'autre choix que de l'éliminer. Pour compliquer le tout, le contre-espionnage français, informé de ce contrat, envoie Rico, ancien du Service Action, pour s'infiltrer dans l'orchestre, démasquer et effacer tous ceux qui en veulent à Alexander Child.",Requiem Pour Une Tueuse,Thriller,"en, fr"
tt1723642,10.307,"['BE', 'FR', 'MX']",5.5,actor,Jamel Debbouze,1975,HOUBA! On the Trail of the Marsupilami - HOUBA! On the Trail of the Marsupilami,5131.0,105.0,2012,https://image.tmdb.org/t/p/w154/7H2hk9IzYhRPU0iPMOzEwJkeUBn.jpg,https://www.youtube.com/watch?v=aQlUPNzku-I,"Quand Dan Geraldo, reporter en quête de scoop, arrive en Palombie, il ne se doute pas qu’il va faire la plus incroyable des découvertes. Avec Pablito, guide local plein de ressources, ils vont aller de surprise en surprise au cours d’une aventure trépidante et surtout révéler une nouvelle extraordinaire : Le Marsupilami, animal mythique et facétieux, existe vraiment !",Sur la piste du Marsupilami,"Adventure, Comedy, Family","en, fr"
tt1730689,6.408,['FR'],6.4,actor,Benoît Magimel,1974,Headwinds - Headwinds,1708.0,91.0,2011,https://image.tmdb.org/t/p/w154/a7e1wZUUPOJGiT8dKaYvniPbgxk.jpg,https://www.youtube.com/watch?v=ei-QPhpzBo8,"La vie de Paul bascule le jour où sa femme Sarah disparait subitement. Après une année de recherches infructueuses, Paul est un homme brisé, rongé par le doute et la culpabilité. Sa dernière chance est peut être de tout reprendre à zéro : déménager avec ses 2 enfants à Saint-Malo, la ville où il a grandi. Mais des rencontres inattendues vont donner à ce nouveau départ une tournure qu'il n'imaginait pas.",Des vents contraires,"Drama, Mystery","en, fr"
tt17308130,1.612,['FR'],6.5,actress,Julia Faure,1977,Coma - Coma,6738.0,82.0,2022,https://image.tmdb.org/t/p/w154/kTbDfsoRGT0XHwJ6dkjLcuoXh6G.jpg,https://www.youtube.com/watch?v=5WohqZM2m8U,"Le destin d’une adolescente qui a la faculté de vous inviter dans ses rêves et dans ses cauchemars. Vivant recluse, son seul rapport au monde extérieur est virtuel, et elle navigue ainsi entre fiction et réalité, guidée par une youtubeuse inquiétante et mystérieuse, baptisée Patricia Coma.",Coma,"Drama, Fantasy, Mystery","en, fr"
tt1742023,3.9,['FR'],6.5,actor,Mathieu Demy,1972,Americano - Americano,6761.0,105.0,2011,https://image.tmdb.org/t/p/w154/qZdnYUxPBT3cvyh5GQ1mpcowvxG.jpg,https://www.youtube.com/watch?v=Cbys3lb2NJU,"Martin vit à Paris avec Claire. Leur relation est dans une impasse. Lorsqu’il perd sa mère, restée en Californie, Martin doit retourner dans la ville de son enfance pour s’occuper des formalités liées à son héritage. Arrivé à Los Angeles, il retrouve Linda, une amie de la famille, qui le mène jusqu’à l’appartement de sa mère, dans un quartier qu’il a bien connu lorsqu’il vivait avec elle. Des images de son enfance refont alors surface, et le troublent. Incapable d’affronter cette épreuve, il fuit vers Tijuana où il s’égare sur les traces de Lola, une jeune femme mexicaine qu’il a connue jadis, et qui a depuis occupé une place importante dans la vie de sa mère. Il la retrouve à l’Americano, un club dans lequel elle danse tous les soirs... Mais pour faire son deuil, Martin va devoir revisiter son passé.",Americano,Drama,"en, es, fr"
tt1753584,34.374,['FR'],5.2,actor,Mathias Melloul,1990,Sexual Chronicles of a French Family - Sexual Chronicles of a French Family,5149.0,85.0,2012,https://image.tmdb.org/t/p/w154/p9zRDTqKZpEdfti9jRmo5bqiYdd.jpg,https://www.youtube.com/watch?v=uZq9OfchXEE,"Des petits déjeuners où les silences sont parfois pesants, des dîners où on parle de tous les sujets sauf de sexe ; le quotidien d’une famille d’aujourd’hui est ébranlé quand le fils cadet, Romain, est pris en flagrant délit lors d’un cours de biologie à l’école en train de se masturber et de se filmer avec son téléphone portable. Il risque l’exclusion ! Romain explique que c’est un défi que les élèves se lancent entre eux, garçons et filles, « pour le fun ». Et lui, il s’est bêtement fait prendre.",Chroniques sexuelles d'une famille d'aujourd'hui,"Comedy, Drama, Romance","en, fr"
tt1753813,6.279,"['FR', 'ES']",6.2,actress,Léa Seydoux,1985,"Farewell, My Queen - Les adieux à la reine",9533.0,100.0,2012,https://image.tmdb.org/t/p/w154/8G0vYL3RwbwXfTQuDL7pHJNwoLk.jpg,https://www.youtube.com/watch?v=4LFqTeH1Ad0,"En 1789, à l’aube de la Révolution, Versailles continue de vivre dans l’insouciance et la désinvolture, loin du tumulte qui gronde à Paris. Quand la nouvelle de la prise de la Bastille arrive à la Cour, le château se vide, nobles et serviteurs s’enfuient… Mais Sidonie Laborde, jeune lectrice entièrement dévouée à la Reine, ne veut pas croire les bruits qu’elle entend. Protégée par Marie-Antoinette, rien ne peut lui arriver. Elle ignore que ce sont les trois derniers jours qu’elle vit à ses côtés.",Les Adieux à la reine,"Drama, History, Romance","de, en, fr, it"
